IMAGE_FILE,DESCRIPTION,AUTHOR
17103-2maries3.jpg,"Catalogue numbers: F 420, JH 1462.At the end of May 1888 van Gogh took a trip to Saintes-Maries-de-la-Mer, a fishing village on the Mediterranean coast. He painted here two seascapes (F 415 and F 417) and a view of the village (F 416) along with a number of drawings that he based paintings on once he was back in his studio.The Street in Saintes-Maries represents [PAINTER] greatest commitment at that date to the principle of autonomous colour. In it he lavishly indulges his fondness for contrasts, unusually","GOGH, Vincent van"
16129-chris08.jpg,The comic characterization of the guests and servants is noteworthy in this scene,GIOTTO di Bondone
10125-16jerome.jpg,"Albrecht of Brandenburg (1490-1545) was Elector and Archbishop of Mainz from 1514 to 1545, and Archbishop of Magdeburg from 1513 to 1545. He appears in the role of St Jerome in four paintings by [PAINTER]. Two of them show the Church Father, alias Albrecht, in his study, and two in a landscape, though the latter two show him not as a penitent, but as an author, like the two indoor scenes.In the Middle Ages the Church Father Jerome, whose Latin translation of the Bible from early Hebrew and Greek texts is stil","CRANACH, Lucas the Elder"
17269-auvers29.jpg,"Catalogue numbers: F 819, JH 2112.Fourteen of the Auvers painting are broad-format, and thirteen of them are almost exactly the same 50 x 100 cm format. Doubtless it was under the influence of Puvis de Chavannes that [PAINTER] decided to measure out his canvas to a new norm, a norm which visually related his work to the frieze, a standard decorative medium in architecture. The first of [PAINTER]'s broad-format paintings, Two Women Crossing the Fields, was even smaller (30 x 60 cm)","GOGH, Vincent van"
39770-14lavini.jpg,"In the 1560s [PAINTER] began to record himself and his family. His daughter Lavinia, who was born after 1530, has been associated with the Girl with a Fan as well as with the Young Woman with a Dish of Fruit, and both portraits are characterized by a pride and affection that suggests a strong personal bond with the artist. However, it is now certain that the girl is not Lavinia, although she represents the same type",TIZIANO Vecellio
39732-7tarquin.jpg,[PAINTER] and his workshop porduced several versions of the subject,TIZIANO Vecellio
18261-0709grec.jpg,"This is the earliest version of a subject [PAINTER] painted in at least six different autograph variants (several of which gave rise to studio copies) over the course of his career in Spain. He made the subject, which was new in the Counter-Reformation period, one of his specialities. In this painting St Peter raises his tear-filled eyes to Heaven, his hands joined in prayer. The background scene of visional qualities on the left represents the Magdalen returning from the empty tomb after receiving the annou","GRECO, El"
33447-11oldtes.jpg,"Catalogue number: Bredius 502.The story of the old Tobit and his son Tobias is represented several times in [PAINTER]'s paintings and drawings. The tenderness between father and son is remarkable in the scenes in which the young Tobias, following the instructions of the archangel Raphael, heals his father's blindness.About 20 cm was cut off from the right side of the painting. The original composition can be seen in a copy now in the Herzog Anton Ulrich-Museum, Braunschweig",REMBRANDT Harmenszoon van Rijn
10339-1couple5.jpg,"The subject of the Ill-Matched Couple was a long-running favourite in the [PAINTER] workshop; more than 40 versions of it are known.An old man in search of amorous adventures has drawn the young lady close to him and his desire blinded him to the fact that the young woman is only interested in the content of his purse, into which she is furtively delving as he caresses her","CRANACH, Lucas the Elder"
16408-mary070.jpg,The picture shows the fresco before the restoration completed in 2002,GIOTTO di Bondone
16391-chris19.jpg,The picture shows the fresco before the restoration completed in 2002,GIOTTO di Bondone
16410-mary09.jpg,The picture shows the fresco before the restoration completed in 2002,GIOTTO di Bondone
39705-07anadyo.jpg,"The word ""Anadyomene"", which means ""one who has surfaced"", is a reference to the birth of Venus. According to classical mythology and the poetry of Hesiod (ca. 700 BC), Venus rose fully formed from the ocean in Paphos on Cyprus (or Cythera). This is the moment depicted by [PAINTER]. The relatively small painting shows one of his women's figures typical of the 1510s and 1520s. This painting should be seen not as a portrait of an individual but as a depiction of female beauty",TIZIANO Vecellio
33469-04mythol.jpg,"Catalogue number: Bredius 467.Formerly, the painting was often considered to depict [PAINTER]'s fiancée, Saskia, serving as a model in his studio. However, the painting is not a portrait of any kind, and Saskia van Uylenburgh bore no more than a slight resemblance to the woman seen in the present picture. The painting was probably commissioned as a decoration, perhaps in The Hague where [PAINTER] worked for a period in 1632",REMBRANDT Harmenszoon van Rijn
35402-07desce5.jpg,"The outsides of the wings are devoted to St Christopher. According to his medieval legend, the huge St Christopher carried the Christ Child across a river on his shoulders. A hermit on the right lights his way with a lantern","RUBENS, Peter Paul"
35504-33mythol.jpg,"Ovid (Met. 4:665-739) tells how Andromeda, daughter of an Ethiopian king, was chained to a rock by the sea-shore as a sacrifice to a sea-monster. Perseus, the son of Zeus and Dana&#235;, flying overhead, fell in love at first sight. He swooped down just in time, slew the monster and released Andromeda. He is shown, sword and shield in hand, hovering in the air near the girl. The monster approaches through the waves. The anguished parents and other onlookers stand on the shore","RUBENS, Peter Paul"
10133-13religi.jpg,This Crucifix was a successful composition by [PAINTER] of the important pictorial subject. The painter later continually returnd to it,"CRANACH, Lucas the Elder"
35389-03erect.jpg,"[PAINTER] painted the triptych for the high altar of Antwerp's church of St Walpurgis, which was demolished in 1817. That explains the inclusion of Amand, Walpurgis and Eligius on the back side of the wings.The triptych marked [PAINTER]' sensational introduction of the Baroque style into Northern art. The diagonal composition is full of dynamism and animated colour. The artist had just returned from Italy, with the memory of Michelangelo, Caravaggio and Venetian painting still fresh in his mind. The Raising of th","RUBENS, Peter Paul"
39355-11elisha.jpg,"Most of this oval is taken up with the figure of Elisha who is handing out bread and who towers over the Jews in the desert. [PAINTER]'s work has however been altered, especially in the background, by restoration work done by Giuseppe Angeli in 1777-78",TINTORETTO
16382-chris10.jpg,The picture shows the fresco before the restoration completed in 2002,GIOTTO di Bondone
18383-1710grec.jpg,"The identity of the sitter was only established in 1988, despite the fact that the portrait must record a prominent figure. He was identified with Francisco de Pisa (c. 1537-1616), Professor of Holy Scripture at Toledo University, the author of a major history of Toledo and a prominent figure in ecclesiastical affairs in the city. The identification rests on the striking resemblance between his features and those of a documented miniature of Francisco de Pisa in a private collection, that was, at one time, ","GRECO, El"
