IMAGE_FILE,DESCRIPTION,AUTHOR,comment_length
16337-vice_2.jpg,"Envy {Invidia) is depicted as an ugly old woman with enormous ears, horns and a snake crawling out other mouth. She holds a sack of money in one hand, and the inner fire of jealousy burns at her feet",GIOTTO di Bondone,199
35439-71religi.jpg,"Although [PAINTER] run a large workshop, he was perfectly honest about his proceedings. Studio works were rigorously distinguished from those to which he had, to a greater or lesser extent, contributed. Philip IV of Spain wanted works by [PAINTER], and he wanted them in quantity; [PAINTER] himself supplied them, and no assistants were permitted to help him. The Holy Family with St. Anne shows how tender the master's own hand could be in representing the warmth of family life","RUBENS, Peter Paul",470
16436-franc0.jpg,This scene appears above the entrance to the chapel.Being marked with the stigmata is the high point in the saint's life. They mark him out for all to see as one of Christ's successors. The seraphim from whom Francis receives the stigmata here appears &#151; unlike at Assisi or in the panel in the Musée du Louvre &#151; as the crucified Christ. Fine golden rays emanating from Christ's wounds lead to St. Francis. In this representation the saint almost appears startled. He is in this way turned both towards ,GIOTTO di Bondone,543
16453-franc22.jpg,"This scene is situated at the middle register on the wall right to the entrance of the chapel.The sultan is enthroned in the centre of the picture and is referring his priests to the fire. Unlike Francis, the latter do not wish to undergo the trial by fire, and they steal away. In this fresco the faces of the foreigners are painted particularly vividly. The coloured faces lead us to conclude that Nubians or Ethiopians were present in Florence",GIOTTO di Bondone,446
17107-3arles21.jpg,"Catalogue numbers: F 430, JH 1520.This painting of a flowering garden is a chaotic confusion of shapes and colours, full of vitality - a luxuriant scene of growth, more a jungle than a garden. There is a sheer and basic vitality in the growth in the garden, it seems unbounded, forceful, like [PAINTER] own vigour. He made a graphic version (F 1456) of this subject, too","GOGH, Vincent van",371
33498-05portra.jpg,"Catalogue number: Bredius 69.The old woman reading the Bible is the Prophetess. Hanna. She was present when Joseph and Mary brought their son Jesus to the Temple, and she immediately recognised Jesus as the long-awaited Messiah. The letters in the sacred book appear to be Hebrew, although they cannot be read as a text.The thoughtful portrayal of old people of both sexes is a conspicuous feature of [PAINTER]'s work, especially in his Leiden years. He also often represented old people singly. The models in th",REMBRANDT Harmenszoon van Rijn,1342
33503-08portra.jpg,"Catalogue number: Bredius 333.[PAINTER] depicted more frequently the members of Saskia's family than his own relatives. This sixty-two-year-old woman in a white cap was identified as Aeltje Pietersdr. Uylenburgh (c. 1570-1644), Saskia's older cousin, wife of Jan Cornelisz. Sylvius. [PAINTER] also portrayed the husband in two etchings",REMBRANDT Harmenszoon van Rijn,335
17000-nuenen15.jpg,"Catalogue numbers: F 145, JH 653.Van Gogh showed, in several drawings and paintings, women absorbed in work in the solitude of their homes. Sewing, spooling thread, peeling potatoes, shelling beans and preparing food were among the most frequently depicted subjects. During the day, light shone into the dark rooms through the windows, whereas lamp- or firelight illuminated the models in the evening.Van Gogh's Nuenen interiors of peasant women engaged in their work convey a certain timelessness and reflect th","GOGH, Vincent van",560
17220-copies12.jpg,"Catalogue numbers: F 690, JH 1837","GOGH, Vincent van",33
41387-10colom2.jpg,"The three panels in the Brera painted by an anonymous follower of Giotto, representing scenes from the life of St Colomba, belonged to a triptych, probably executed for the old cathedral of Rimini, dedicated to St Colomba and demolished in 1815. According to a plausible theory that is not universally accepted by scholars, the panels belonged to a double-faced composition placed on the high altar of the cathedral. Other panels of this work are in the Musée Jacquemart-André, Paris; the Galleria Sabauda, Turin","UNKNOWN MASTER, Italian",732
10307-03beard.jpg,The unusual horizontal format came about because the panel has been cut off at the bottom. Originally it must have been at least a half-length portrait. Formerly it was thought to be a self-portrait though it is not the case,"CRANACH, Lucas the Elder",224
10142-20religi.jpg,"The function of these small panels, certainly executed by [PAINTER] himself, is not known","CRANACH, Lucas the Elder",87
16119-chris04.jpg,"On a narrow rocky path, the procession seems to move past the viewer. Equipped with everyday objects, everyone is in motion, looking at one another and talking to one another - only the Virgin Mary sits still and unmoving. The statuesque nature of her upright position is further reinforced by the rock behind. Although the child is as natural as can be, the central figures in the picture thus stand out from their surroundings and have a sublime effect",GIOTTO di Bondone,454
41468-madfinch.jpg,"According to legend, the goldfinch acquired the red spot on its brow when it removed a thorn from Christ's head during his ascent to Calvary, and was splashed with a drop of blood. Its inclusion in images of the Madonna and Child is, therefore, a symbol of Christ's future Passion.This well-preserved panel was formerly attributed to Antonio Vivarini, then to Girolamo di Giovanni da Camerino. However, it appears to be by an anonymous Tuscan artist close to Domenico Veneziano and Giovanni di Francesco","UNKNOWN MASTER, Italian",503
33537-48portra.jpg,"Catalogue number: Bredius 211.Rembrandt often dressed models in unusual costumes because of their exotic associations. The bear's-skin cap, dark fur cloak, and massive gold chain and tassel have suggested to many that the sitter was Slavic, but the painting's title has no factual basis",REMBRANDT Harmenszoon van Rijn,286
17037-flower10.jpg,"Catalogue numbers: F 324, JH 1194.While van Gogh worked on self-portraits and figure studies to master the representation of human form, during his stay in Paris he painted a large series of flower still-lifes in order to investigate the possibilities of colour. Among the flower still-lifes the present canvas is perhaps the most brilliant and exuberant of its kind. It is characterized by luxurious colour and spontaneous but sure brushwork. Against a loosely painted blue background the artist placed a bouque","GOGH, Vincent van",784
35636-04sketch.jpg,"On 12 November 1619 a contract was drawn up between Johannes del Rio, dean of the Onze-Lieve Vrouwekerk in Antwerp, and [PAINTER]. The painter undertook to paint 'a panel depicting the story of the Assumption of Our Lady' for a fee of 1500 guilders. He received the first 1000 guilders in September 1626, and the remaining 500 guilders followed in March 1627.The reason for the long delay between the conclusion of the contract and the execution of the commission was that the altar where the painting wa","RUBENS, Peter Paul",1565
10336-1couple2.jpg,"The subject of the Ill-Matched Couple was a favourite of the [PAINTER] workshop, more than 40 versions of it is known. (The contemporary name for these pictures was Amorous Pair.) The subject existed as early as the fifteenth century and was chiefly the subject for prints (e.g. the engraving by the Master of the Housebook), but [PAINTER] developed it further in his own way and refined it. In addition to the standard formulation of unambiguous gestures he explored the psychological depth of the subject and playe","CRANACH, Lucas the Elder",551
33381-04newtes.jpg,"Catalogue number: Bredius 535.According to the Gospel of St Luke, in accordance with Mosaic Law, Jesus's parents made their way to Jerusalem to present their newborn son to the Lord and offer up a pair of turtledoves as a sacrifice. A just man, Simeon, encouraged by the Holy Spirit to go to the Temple that day, took Jesus in his arms and recognized the Lord in him. Anna, a prophetess, who lived in the Temple, also began to talk of the Child ""to all them that looked for redemption in Jerusalem""",REMBRANDT Harmenszoon van Rijn,498
